Date,State,Total Confirmed Cases,Cured/Discharged/Migrated,Death
17-04-2020,Meghalaya,9.0,0.0,1.0
17-04-2020,Goa,7.0,6.0,0.0
17-04-2020,Puducherry,7.0,1.0,0.0
17-04-2020,Manipur,2.0,1.0,0.0
17-04-2020,Tripura,2.0,1.0,0.0
17-04-2020,Arunachal Pradesh,1.0,0.0,0.0
17-04-2020,Mizoram,1.0,0.0,0.0
17-04-2020,Nagaland,0.0,0.0,0.0
18-04-2020,Maharashtra,3323.0,331.0,201.0
18-04-2020,Delhi,1707.0,72.0,42.0
18-04-2020,Madhya Pradesh,1355.0,69.0,69.0
18-04-2020,Tamil Nadu,1323.0,283.0,15.0
18-04-2020,Gujarat,1272.0,88.0,48.0
18-04-2020,Rajasthan,1229.0,183.0,11.0
18-04-2020,Uttar Pradesh,969.0,86.0,14.0
18-04-2020,Telangana,791.0,186.0,18.0
18-04-2020,Andhra Pradesh,603.0,42.0,15.0
18-04-2020,Kerala,396.0,255.0,3.0
18-04-2020,Karnataka,371.0,92.0,13.0
18-04-2020,Jammu and Kashmir,328.0,42.0,5.0
18-04-2020,West Bengal,287.0,55.0,10.0
18-04-2020,Haryana,225.0,43.0,3.0
18-04-2020,Punjab,202.0,27.0,13.0
18-04-2020,Bihar,85.0,37.0,2.0
18-04-2020,Odisha,60.0,21.0,1.0
18-04-2020,Uttarakhand,42.0,9.0,0.0
18-04-2020,Himachal Pradesh,38.0,16.0,1.0
18-04-2020,Chhattisgarh,36.0,24.0,0.0
18-04-2020,Assam,35.0,9.0,1.0
18-04-2020,Jharkhand,33.0,0.0,2.0
18-04-2020,Chandigarh,21.0,9.0,0.0
18-04-2020,Ladakh,18.0,14.0,0.0
18-04-2020,Andaman and Nicobar Islands,12.0,11.0,0.0
18-04-2020,Meghalaya,11.0,0.0,1.0
18-04-2020,Goa,7.0,6.0,0.0
18-04-2020,Puducherry,7.0,3.0,0.0
18-04-2020,Manipur,2.0,1.0,0.0
18-04-2020,Tripura,2.0,1.0,0.0
18-04-2020,Arunachal Pradesh,1.0,0.0,0.0
18-04-2020,Mizoram,1.0,0.0,0.0
18-04-2020,Nagaland,0.0,0.0,0.0
19-04-2020,Maharashtra,3651.0,365.0,211.0
19-04-2020,Delhi,1893.0,72.0,43.0
19-04-2020,Gujarat,1604.0,94.0,58.0
19-04-2020,Madhya Pradesh,1407.0,127.0,70.0
19-04-2020,Tamil Nadu,1372.0,365.0,15.0
19-04-2020,Rajasthan,1351.0,183.0,11.0
19-04-2020,Uttar Pradesh,1084.0,108.0,17.0
19-04-2020,Telangana,844.0,186.0,18.0
19-04-2020,Andhra Pradesh,603.0,42.0,15.0
19-04-2020,Kerala,400.0,257.0,3.0
19-04-2020,Karnataka,384.0,104.0,14.0
19-04-2020,Jammu and Kashmir,341.0,51.0,5.0
19-04-2020,West Bengal,310.0,62.0,12.0
19-04-2020,Haryana,233.0,87.0,3.0
19-04-2020,Punjab,219.0,31.0,16.0
19-04-2020,Bihar,86.0,37.0,2.0
19-04-2020,Odisha,61.0,24.0,1.0
19-04-2020,Uttarakhand,42.0,9.0,0.0
19-04-2020,Himachal Pradesh,39.0,16.0,1.0
19-04-2020,Chhattisgarh,36.0,24.0,0.0
19-04-2020,Assam,35.0,12.0,1.0
19-04-2020,Jharkhand,35.0,0.0,2.0
19-04-2020,Chandigarh,23.0,10.0,0.0
19-04-2020,Ladakh,18.0,14.0,0.0
19-04-2020,Andaman and Nicobar Islands,14.0,11.0,0.0
19-04-2020,Meghalaya,11.0,0.0,1.0
19-04-2020,Goa,7.0,6.0,0.0
19-04-2020,Puducherry,7.0,3.0,0.0
19-04-2020,Manipur,2.0,1.0,0.0
19-04-2020,Tripura,2.0,1.0,0.0
19-04-2020,Arunachal Pradesh,1.0,0.0,0.0
19-04-2020,Mizoram,1.0,0.0,0.0
19-04-2020,Nagaland,0.0,0.0,0.0
20-04-2020,Maharashtra,4203.0,507.0,223.0
20-04-2020,Delhi,2003.0,290.0,45.0
20-04-2020,Gujarat,1851.0,106.0,67.0
20-04-2020,Madhya Pradesh,1485.0,127.0,74.0
20-04-2020,Rajasthan,1478.0,183.0,14.0
20-04-2020,Tamil Nadu,1477.0,411.0,15.0
20-04-2020,Uttar Pradesh,1176.0,129.0,17.0
20-04-2020,Telangana,873.0,190.0,21.0
20-04-2020,Andhra Pradesh,722.0,92.0,20.0
20-04-2020,Kerala,402.0,270.0,3.0
20-04-2020,Karnataka,395.0,111.0,16.0
20-04-2020,Jammu and Kashmir,350.0,56.0,5.0
20-04-2020,West Bengal,339.0,66.0,12.0
20-04-2020,Haryana,233.0,87.0,3.0
20-04-2020,Punjab,219.0,31.0,16.0
20-04-2020,Bihar,96.0,42.0,2.0
20-04-2020,Odisha,68.0,24.0,1.0
20-04-2020,Uttarakhand,44.0,11.0,0.0
20-04-2020,Jharkhand,42.0,0.0,2.0
20-04-2020,Himachal Pradesh,39.0,16.0,1.0
20-04-2020,Chhattisgarh,36.0,25.0,0.0
20-04-2020,Assam,35.0,17.0,1.0
20-04-2020,Chandigarh,26.0,13.0,0.0
20-04-2020,Ladakh,18.0,14.0,0.0
20-04-2020,Andaman and Nicobar Islands,15.0,11.0,0.0
20-04-2020,Meghalaya,11.0,0.0,1.0
20-04-2020,Goa,7.0,7.0,0.0
20-04-2020,Puducherry,7.0,3.0,0.0
20-04-2020,Manipur,2.0,2.0,0.0
20-04-2020,Tripura,2.0,1.0,0.0
20-04-2020,Arunachal Pradesh,1.0,0.0,0.0
20-04-2020,Mizoram,1.0,0.0,0.0
20-04-2020,Nagaland,0.0,0.0,0.0
21-04-2020,Maharashtra,4669.0,572.0,232.0
21-04-2020,Delhi,2081.0,431.0,47.0
21-04-2020,Gujarat,2066.0,131.0,77.0
21-04-2020,Rajasthan,1576.0,205.0,25.0
21-04-2020,Madhya Pradesh,1540.0,127.0,76.0
21-04-2020,Tamil Nadu,1520.0,457.0,17.0
21-04-2020,Uttar Pradesh,1294.0,140.0,20.0
21-04-2020,Telangana,919.0,190.0,23.0
21-04-2020,Andhra Pradesh,757.0,96.0,22.0
21-04-2020,Karnataka,415.0,114.0,17.0
21-04-2020,Kerala,408.0,291.0,3.0
21-04-2020,West Bengal,392.0,73.0,12.0
21-04-2020,Jammu and Kashmir,368.0,71.0,5.0
21-04-2020,Haryana,254.0,127.0,3.0
21-04-2020,Punjab,245.0,39.0,16.0
21-04-2020,Bihar,114.0,42.0,2.0
21-04-2020,Odisha,74.0,24.0,1.0
21-04-2020,Jharkhand,46.0,0.0,2.0
21-04-2020,Uttarakhand,46.0,18.0,0.0
21-04-2020,Himachal Pradesh,39.0,16.0,1.0
21-04-2020,Chhattisgarh,36.0,25.0,0.0
21-04-2020,Assam,35.0,19.0,1.0
21-04-2020,Chandigarh,26.0,13.0,0.0
21-04-2020,Ladakh,18.0,14.0,0.0
21-04-2020,Andaman and Nicobar Islands,16.0,11.0,0.0
21-04-2020,Meghalaya,11.0,0.0,1.0
21-04-2020,Goa,7.0,7.0,0.0
21-04-2020,Puducherry,7.0,3.0,0.0
21-04-2020,Manipur,2.0,2.0,0.0
21-04-2020,Tripura,2.0,1.0,0.0
21-04-2020,Arunachal Pradesh,1.0,1.0,0.0
21-04-2020,Mizoram,1.0,0.0,0.0
21-04-2020,Nagaland,0.0,0.0,0.0
22-04-2020,Maharashtra,5221.0,722.0,251.0
22-04-2020,Gujarat,2272.0,144.0,95.0
22-04-2020,Delhi,2156.0,611.0,47.0
22-04-2020,Rajasthan,1801.0,230.0,25.0
22-04-2020,Tamil Nadu,1596.0,635.0,18.0
22-04-2020,Madhya Pradesh,1592.0,148.0,80.0
22-04-2020,Uttar Pradesh,1412.0,165.0,21.0
22-04-2020,Telangana,945.0,194.0,23.0
22-04-2020,Andhra Pradesh,813.0,120.0,24.0
22-04-2020,Kerala,427.0,323.0,3.0
22-04-2020,Karnataka,425.0,129.0,17.0
22-04-2020,West Bengal,423.0,73.0,15.0
22-04-2020,Jammu and Kashmir,380.0,81.0,5.0
22-04-2020,Haryana,254.0,127.0,3.0
22-04-2020,Punjab,251.0,49.0,16.0
22-04-2020,Bihar,126.0,46.0,2.0
22-04-2020,Odisha,82.0,30.0,1.0
22-04-2020,Uttarakhand,46.0,19.0,0.0
22-04-2020,Jharkhand,45.0,0.0,3.0
22-04-2020,Himachal Pradesh,39.0,16.0,1.0
22-04-2020,Chhattisgarh,36.0,26.0,0.0
22-04-2020,Assam,35.0,19.0,1.0
22-04-2020,Chandigarh,27.0,14.0,0.0
22-04-2020,Ladakh,18.0,14.0,0.0
22-04-2020,Andaman and Nicobar Islands,17.0,11.0,0.0
22-04-2020,Meghalaya,12.0,0.0,1.0
22-04-2020,Puducherry,7.0,3.0,0.0
22-04-2020,Goa,7.0,7.0,0.0
22-04-2020,Manipur,2.0,2.0,0.0
22-04-2020,Tripura,2.0,1.0,0.0
22-04-2020,Mizoram,1.0,0.0,0.0
22-04-2020,Arunachal Pradesh,1.0,1.0,0.0
23-04-2020,Maharashtra,5652.0,789.0,269.0
23-04-2020,Gujarat,2407.0,179.0,103.0
23-04-2020,Delhi,2248.0,724.0,48.0
23-04-2020,Rajasthan,1890.0,230.0,27.0
23-04-2020,Madhya Pradesh,1695.0,148.0,81.0
23-04-2020,Tamil Nadu,1629.0,662.0,18.0
23-04-2020,Uttar Pradesh,1509.0,187.0,21.0
23-04-2020,Telangana,960.0,197.0,24.0
23-04-2020,Andhra Pradesh,895.0,141.0,27.0
23-04-2020,West Bengal,456.0,79.0,15.0
23-04-2020,Karnataka,443.0,141.0,17.0
23-04-2020,Kerala,438.0,324.0,3.0
23-04-2020,Jammu and Kashmir,407.0,92.0,5.0
23-04-2020,Punjab,277.0,65.0,16.0
23-04-2020,Haryana,262.0,140.0,3.0
23-04-2020,Bihar,148.0,46.0,2.0
23-04-2020,Odisha,83.0,32.0,1.0
23-04-2020,Jharkhand,49.0,8.0,3.0
23-04-2020,Uttarakhand,46.0,23.0,0.0
23-04-2020,Himachal Pradesh,40.0,18.0,1.0
23-04-2020,Chhattisgarh,36.0,28.0,0.0
23-04-2020,Assam,35.0,19.0,1.0
23-04-2020,Chandigarh,27.0,14.0,0.0
23-04-2020,Andaman and Nicobar Islands,18.0,11.0,0.0
23-04-2020,Ladakh,18.0,14.0,0.0
23-04-2020,Meghalaya,12.0,0.0,1.0
23-04-2020,Puducherry,7.0,3.0,0.0
23-04-2020,Goa,7.0,7.0,0.0
23-04-2020,Manipur,2.0,2.0,0.0
23-04-2020,Tripura,2.0,1.0,0.0
23-04-2020,Mizoram,1.0,0.0,0.0
23-04-2020,Arunachal Pradesh,1.0,1.0,0.0
24-04-2020,Maharashtra,6430.0,840.0,283.0
24-04-2020,Gujarat,2624.0,258.0,112.0
24-04-2020,Delhi,2376.0,808.0,50.0
24-04-2020,Rajasthan,1964.0,230.0,27.0
24-04-2020,Madhya Pradesh,1852.0,203.0,83.0
24-04-2020,Tamil Nadu,1683.0,752.0,20.0
24-04-2020,Uttar Pradesh,1604.0,206.0,24.0
24-04-2020,Telangana,984.0,253.0,26.0
24-04-2020,Andhra Pradesh,955.0,145.0,29.0
24-04-2020,West Bengal,514.0,103.0,15.0
24-04-2020,Karnataka,463.0,150.0,18.0
24-04-2020,Kerala,448.0,324.0,3.0
24-04-2020,Jammu and Kashmir,427.0,92.0,5.0
24-04-2020,Punjab,277.0,65.0,16.0
24-04-2020,Haryana,272.0,156.0,3.0
24-04-2020,Bihar,176.0,46.0,2.0
24-04-2020,Odisha,90.0,33.0,1.0
24-04-2020,Jharkhand,55.0,8.0,3.0
24-04-2020,Uttarakhand,47.0,24.0,0.0
24-04-2020,Himachal Pradesh,40.0,18.0,1.0
24-04-2020,Chhattisgarh,36.0,28.0,0.0
24-04-2020,Assam,36.0,19.0,1.0
24-04-2020,Chandigarh,27.0,14.0,0.0
24-04-2020,Andaman and Nicobar Islands,22.0,11.0,0.0
24-04-2020,Ladakh,18.0,14.0,0.0
24-04-2020,Meghalaya,12.0,0.0,1.0
24-04-2020,Puducherry,7.0,3.0,0.0
24-04-2020,Goa,7.0,7.0,0.0
24-04-2020,Manipur,2.0,2.0,0.0
24-04-2020,Tripura,2.0,1.0,0.0
24-04-2020,Mizoram,1.0,0.0,0.0
24-04-2020,Arunachal Pradesh,1.0,1.0,0.0
25-04-2020,Maharashtra,6817.0,957.0,301.0
25-04-2020,Gujarat,2815.0,265.0,127.0
25-04-2020,Delhi,2514.0,857.0,53.0
25-04-2020,Rajasthan,2034.0,230.0,27.0
25-04-2020,Madhya Pradesh,1952.0,210.0,92.0
25-04-2020,Uttar Pradesh,1778.0,248.0,26.0
25-04-2020,Tamil Nadu,1755.0,866.0,22.0
25-04-2020,Andhra Pradesh,1061.0,171.0,31.0
25-04-2020,Telangana,984.0,253.0,26.0
25-04-2020,West Bengal,571.0,103.0,18.0
25-04-2020,Karnataka,489.0,153.0,18.0
25-04-2020,Jammu and Kashmir,454.0,109.0,5.0
25-04-2020,Kerala,451.0,331.0,4.0
25-04-2020,Punjab,298.0,67.0,17.0
25-04-2020,Haryana,272.0,156.0,3.0
25-04-2020,Bihar,228.0,46.0,2.0
25-04-2020,Odisha,94.0,33.0,1.0
25-04-2020,Jharkhand,59.0,9.0,3.0
25-04-2020,Uttarakhand,48.0,25.0,0.0
25-04-2020,Himachal Pradesh,40.0,18.0,1.0
25-04-2020,Chhattisgarh,36.0,30.0,0.0
25-04-2020,Assam,36.0,19.0,1.0
25-04-2020,Chandigarh,28.0,15.0,0.0
25-04-2020,Andaman and Nicobar Islands,27.0,11.0,0.0
25-04-2020,Ladakh,20.0,14.0,0.0
25-04-2020,Meghalaya,12.0,0.0,1.0
25-04-2020,Puducherry,7.0,3.0,0.0
25-04-2020,Goa,7.0,7.0,0.0
25-04-2020,Manipur,2.0,2.0,0.0
25-04-2020,Tripura,2.0,1.0,0.0
25-04-2020,Mizoram,1.0,0.0,0.0
25-04-2020,Arunachal Pradesh,1.0,1.0,0.0
26-04-2020,Maharashtra,7628.0,1076.0,323.0
26-04-2020,Gujarat,3071.0,282.0,133.0
26-04-2020,Delhi,2625.0,869.0,54.0
26-04-2020,Madhya Pradesh,2096.0,210.0,99.0
26-04-2020,Rajasthan,2083.0,493.0,33.0
26-04-2020,Uttar Pradesh,1843.0,289.0,29.0
26-04-2020,Tamil Nadu,1821.0,960.0,23.0
26-04-2020,Andhra Pradesh,1097.0,231.0,31.0
26-04-2020,Telangana,991.0,280.0,26.0
26-04-2020,West Bengal,611.0,105.0,18.0
26-04-2020,Karnataka,501.0,177.0,18.0
26-04-2020,Jammu and Kashmir,494.0,112.0,6.0
26-04-2020,Kerala,458.0,338.0,4.0
26-04-2020,Punjab,298.0,67.0,17.0
26-04-2020,Haryana,289.0,176.0,3.0
26-04-2020,Bihar,251.0,46.0,2.0
26-04-2020,Odisha,103.0,34.0,1.0
26-04-2020,Jharkhand,67.0,13.0,3.0
26-04-2020,Uttarakhand,50.0,26.0,0.0
26-04-2020,Himachal Pradesh,40.0,22.0,1.0
26-04-2020,Chhattisgarh,37.0,32.0,0.0
26-04-2020,Assam,36.0,19.0,1.0
26-04-2020,Andaman and Nicobar Islands,33.0,11.0,0.0
26-04-2020,Chandigarh,30.0,17.0,0.0
26-04-2020,Ladakh,20.0,14.0,0.0
26-04-2020,Meghalaya,12.0,0.0,1.0
26-04-2020,Puducherry,7.0,3.0,0.0
26-04-2020,Goa,7.0,7.0,0.0
26-04-2020,Manipur,2.0,2.0,0.0
26-04-2020,Tripura,2.0,2.0,0.0
26-04-2020,Mizoram,1.0,0.0,0.0
26-04-2020,Arunachal Pradesh,1.0,1.0,0.0
27-04-2020,Maharashtra,8068.0,1188.0,342.0
27-04-2020,Gujarat,3301.0,313.0,151.0
27-04-2020,Delhi,2918.0,877.0,54.0
27-04-2020,Rajasthan,2185.0,518.0,41.0
27-04-2020,Madhya Pradesh,2168.0,302.0,106.0
27-04-2020,Uttar Pradesh,1955.0,335.0,31.0
27-04-2020,Tamil Nadu,1885.0,1020.0,24.0
27-04-2020,Andhra Pradesh,1177.0,235.0,31.0
27-04-2020,Telangana,1002.0,280.0,26.0
27-04-2020,West Bengal,649.0,105.0,20.0
27-04-2020,Jammu and Kashmir,523.0,137.0,6.0
27-04-2020,Karnataka,511.0,188.0,20.0
27-04-2020,Kerala,469.0,342.0,4.0
27-04-2020,Punjab,313.0,71.0,18.0
27-04-2020,Haryana,289.0,176.0,3.0
27-04-2020,Bihar,277.0,56.0,2.0
27-04-2020,Odisha,108.0,35.0,1.0
27-04-2020,Jharkhand,82.0,13.0,3.0
27-04-2020,Uttarakhand,51.0,33.0,0.0
27-04-2020,Himachal Pradesh,40.0,22.0,1.0
27-04-2020,Chhattisgarh,37.0,32.0,0.0
27-04-2020,Assam,36.0,27.0,1.0
27-04-2020,Andaman and Nicobar Islands,33.0,11.0,0.0
27-04-2020,Chandigarh,30.0,17.0,0.0
27-04-2020,Ladakh,20.0,14.0,0.0
27-04-2020,Meghalaya,12.0,0.0,1.0
27-04-2020,Puducherry,8.0,3.0,0.0
27-04-2020,Goa,7.0,7.0,0.0
27-04-2020,Manipur,2.0,2.0,0.0
27-04-2020,Tripura,2.0,2.0,0.0
27-04-2020,Mizoram,1.0,0.0,0.0
27-04-2020,Arunachal Pradesh,1.0,1.0,0.0
28-04-2020,Maharashtra,8590.0,1282.0,369.0
28-04-2020,Gujarat,3548.0,394.0,162.0
28-04-2020,Delhi,3108.0,877.0,54.0
28-04-2020,Madhya Pradesh,2368.0,361.0,113.0
28-04-2020,Rajasthan,2262.0,669.0,46.0
28-04-2020,Uttar Pradesh,2043.0,400.0,31.0
28-04-2020,Tamil Nadu,1937.0,1101.0,24.0
28-04-2020,Andhra Pradesh,1259.0,258.0,31.0
28-04-2020,Telangana,1004.0,321.0,26.0
28-04-2020,West Bengal,697.0,109.0,20.0
28-04-2020,Jammu and Kashmir,546.0,164.0,7.0
28-04-2020,Karnataka,520.0,198.0,20.0
28-04-2020,Kerala,482.0,355.0,4.0
28-04-2020,Bihar,346.0,57.0,2.0
28-04-2020,Punjab,313.0,71.0,18.0
28-04-2020,Haryana,296.0,183.0,3.0
28-04-2020,Odisha,118.0,37.0,1.0
28-04-2020,Jharkhand,103.0,17.0,3.0
28-04-2020,Uttarakhand,51.0,33.0,0.0
28-04-2020,Chandigarh,40.0,17.0,0.0
28-04-2020,Himachal Pradesh,40.0,22.0,1.0
28-04-2020,Assam,38.0,27.0,1.0
28-04-2020,Chhattisgarh,37.0,32.0,0.0
28-04-2020,Andaman and Nicobar Islands,33.0,11.0,0.0
28-04-2020,Ladakh,22.0,16.0,0.0
28-04-2020,Meghalaya,12.0,0.0,1.0
28-04-2020,Puducherry,8.0,3.0,0.0
28-04-2020,Goa,7.0,7.0,0.0
28-04-2020,Manipur,2.0,2.0,0.0
28-04-2020,Tripura,2.0,2.0,0.0
28-04-2020,Mizoram,1.0,0.0,0.0
28-04-2020,Arunachal Pradesh,1.0,1.0,0.0
29-04-2020,Maharashtra,9318.0,1388.0,400.0
29-04-2020,Gujarat,3774.0,434.0,181.0
29-04-2020,Delhi,3314.0,1078.0,54.0
29-04-2020,Madhya Pradesh,2561.0,377.0,119.0
29-04-2020,Rajasthan,2364.0,768.0,51.0
29-04-2020,Uttar Pradesh,2115.0,477.0,36.0
29-04-2020,Tamil Nadu,2058.0,1168.0,25.0
29-04-2020,Andhra Pradesh,1332.0,287.0,31.0
29-04-2020,Telangana,1012.0,367.0,26.0
29-04-2020,West Bengal,725.0,119.0,22.0
29-04-2020,Jammu and Kashmir,565.0,176.0,8.0
29-04-2020,Karnataka,532.0,215.0,20.0
29-04-2020,Kerala,486.0,359.0,4.0
29-04-2020,Bihar,383.0,64.0,2.0
29-04-2020,Punjab,322.0,71.0,19.0
29-04-2020,Haryana,310.0,209.0,3.0
29-04-2020,Odisha,119.0,38.0,1.0
29-04-2020,Jharkhand,105.0,19.0,3.0
29-04-2020,Chandigarh,56.0,17.0,0.0
29-04-2020,Uttarakhand,54.0,34.0,0.0
29-04-2020,Himachal Pradesh,40.0,25.0,1.0
29-04-2020,Chhattisgarh,38.0,34.0,0.0
29-04-2020,Assam,38.0,27.0,1.0
29-04-2020,Andaman and Nicobar Islands,33.0,15.0,0.0
29-04-2020,Ladakh,22.0,16.0,0.0
29-04-2020,Meghalaya,12.0,0.0,1.0
29-04-2020,Puducherry,8.0,3.0,0.0
29-04-2020,Goa,7.0,7.0,0.0
29-04-2020,Manipur,2.0,2.0,0.0
29-04-2020,Tripura,2.0,2.0,0.0
29-04-2020,Mizoram,1.0,0.0,0.0
29-04-2020,Arunachal Pradesh,1.0,1.0,0.0
30-04-2020,Maharashtra,9915.0,1593.0,432.0
30-04-2020,Gujarat,4082.0,527.0,197.0
30-04-2020,Delhi,3439.0,1092.0,56.0
30-04-2020,Madhya Pradesh,2660.0,461.0,130.0
30-04-2020,Rajasthan,2438.0,768.0,51.0
30-04-2020,Uttar Pradesh,2203.0,513.0,39.0
30-04-2020,Tamil Nadu,2162.0,1210.0,27.0
30-04-2020,Andhra Pradesh,1403.0,321.0,31.0
30-04-2020,Telangana,1012.0,367.0,26.0
30-04-2020,West Bengal,758.0,124.0,22.0
30-04-2020,Jammu and Kashmir,581.0,192.0,8.0
30-04-2020,Karnataka,557.0,223.0,21.0
30-04-2020,Kerala,496.0,369.0,4.0
30-04-2020,Bihar,403.0,65.0,2.0
30-04-2020,Punjab,357.0,90.0,19.0
30-04-2020,Haryana,310.0,209.0,3.0
30-04-2020,Odisha,128.0,39.0,1.0
30-04-2020,Jharkhand,107.0,19.0,3.0
30-04-2020,Chandigarh,56.0,17.0,0.0
30-04-2020,Uttarakhand,55.0,36.0,0.0
30-04-2020,Assam,42.0,29.0,1.0
30-04-2020,Himachal Pradesh,40.0,25.0,1.0
30-04-2020,Chhattisgarh,38.0,36.0,0.0
30-04-2020,Andaman and Nicobar Islands,33.0,15.0,0.0
30-04-2020,Ladakh,22.0,16.0,0.0
30-04-2020,Meghalaya,12.0,0.0,1.0
30-04-2020,Puducherry,8.0,5.0,0.0
30-04-2020,Goa,7.0,7.0,0.0
30-04-2020,Manipur,2.0,2.0,0.0
30-04-2020,Tripura,2.0,2.0,0.0
30-04-2020,Mizoram,1.0,0.0,0.0
30-04-2020,Arunachal Pradesh,1.0,1.0,0.0
01-05-2020,Maharashtra,10187.25,1773.0,440.0
01-05-2020,Gujarat,4395.0,613.0,214.0
01-05-2020,Delhi,3515.0,1094.0,59.0
01-05-2020,Madhya Pradesh,2719.0,482.0,137.0
01-05-2020,Rajasthan,2584.0,836.0,58.0
01-05-2020,Tamil Nadu,2323.0,1258.0,27.0
01-05-2020,Uttar Pradesh,2281.0,555.0,41.0
01-05-2020,Andhra Pradesh,1463.0,403.0,33.0
01-05-2020,Telangana,1039.0,441.0,26.0
01-05-2020,West Bengal,795.0,139.0,33.0
01-05-2020,Jammu and Kashmir,614.0,216.0,8.0
01-05-2020,Karnataka,576.0,235.0,22.0
01-05-2020,Kerala,497.0,383.0,4.0
01-05-2020,Bihar,426.0,82.0,2.0
01-05-2020,Punjab,357.0,90.0,19.0
01-05-2020,Haryana,313.0,209.0,3.0
01-05-2020,Odisha,143.0,41.0,1.0
01-05-2020,Jharkhand,111.0,20.0,3.0
01-05-2020,Uttarakhand,57.0,36.0,0.0
01-05-2020,Chandigarh,56.0,17.0,0.0
01-05-2020,Assam,42.0,29.0,1.0
01-05-2020,Chhattisgarh,40.0,36.0,0.0
01-05-2020,Himachal Pradesh,40.0,28.0,1.0
01-05-2020,Andaman and Nicobar Islands,33.0,16.0,0.0
01-05-2020,Ladakh,22.0,16.0,0.0
01-05-2020,Meghalaya,12.0,0.0,1.0
01-05-2020,Puducherry,8.0,5.0,0.0
01-05-2020,Goa,7.0,7.0,0.0
01-05-2020,Manipur,2.0,2.0,0.0
01-05-2020,Tripura,2.0,2.0,0.0
01-05-2020,Mizoram,1.0,0.0,0.0
01-05-2020,Arunachal Pradesh,1.0,1.0,0.0
02-05-2020,Maharashtra,10187.25,1879.0,440.0
02-05-2020,Gujarat,4721.0,735.0,236.0
02-05-2020,Delhi,3738.0,1167.0,61.0
02-05-2020,Madhya Pradesh,2719.0,524.0,145.0
02-05-2020,Rajasthan,2666.0,1116.0,62.0
02-05-2020,Tamil Nadu,2526.0,1312.0,28.0
02-05-2020,Uttar Pradesh,2455.0,656.0,43.0
02-05-2020,Andhra Pradesh,1525.0,441.0,33.0
02-05-2020,Telangana,1057.0,441.0,26.0
02-05-2020,West Bengal,795.0,139.0,33.0
02-05-2020,Punjab,772.0,112.0,20.0
02-05-2020,Jammu and Kashmir,639.0,247.0,8.0
02-05-2020,Karnataka,598.0,255.0,25.0
02-05-2020,Kerala,498.0,392.0,4.0
02-05-2020,Bihar,471.0,98.0,3.0
02-05-2020,Haryana,360.0,227.0,4.0
02-05-2020,Odisha,154.0,55.0,1.0
02-05-2020,Jharkhand,111.0,20.0,3.0
02-05-2020,Chandigarh,88.0,17.0,0.0
02-05-2020,Uttarakhand,58.0,37.0,0.0
02-05-2020,Chhattisgarh,43.0,36.0,0.0
02-05-2020,Assam,43.0,32.0,1.0
02-05-2020,Himachal Pradesh,40.0,30.0,1.0
02-05-2020,Andaman and Nicobar Islands,33.0,16.0,0.0
02-05-2020,Ladakh,22.0,17.0,0.0
02-05-2020,Meghalaya,12.0,0.0,1.0
02-05-2020,Puducherry,8.0,5.0,0.0
02-05-2020,Goa,7.0,7.0,0.0
02-05-2020,Manipur,2.0,2.0,0.0
02-05-2020,Tripura,2.0,2.0,0.0
02-05-2020,Mizoram,1.0,0.0,0.0
02-05-2020,Arunachal Pradesh,1.0,1.0,0.0
03-05-2020,Maharashtra,10187.25,2000.0,440.0
03-05-2020,Gujarat,5055.0,896.0,262.0
03-05-2020,Delhi,4122.0,1256.0,64.0
03-05-2020,Madhya Pradesh,2846.0,798.0,156.0
03-05-2020,Rajasthan,2772.0,1121.0,65.0
03-05-2020,Tamil Nadu,2757.0,1341.0,29.0
03-05-2020,Uttar Pradesh,2626.0,698.0,43.0
03-05-2020,Andhra Pradesh,1583.0,488.0,33.0
03-05-2020,Telangana,1063.0,458.0,28.0
03-05-2020,West Bengal,922.0,151.0,33.0
03-05-2020,Punjab,772.0,112.0,20.0
03-05-2020,Jammu and Kashmir,666.0,254.0,8.0
03-05-2020,Karnataka,606.0,282.0,25.0
03-05-2020,Kerala,500.0,400.0,4.0
03-05-2020,Bihar,482.0,117.0,4.0
03-05-2020,Haryana,394.0,227.0,4.0
03-05-2020,Odisha,160.0,56.0,1.0
03-05-2020,Jharkhand,115.0,22.0,3.0
03-05-2020,Chandigarh,94.0,19.0,0.0
03-05-2020,Uttarakhand,59.0,39.0,0.0
03-05-2020,Chhattisgarh,43.0,36.0,0.0
03-05-2020,Assam,43.0,32.0,1.0
03-05-2020,Ladakh,40.0,17.0,0.0
03-05-2020,Himachal Pradesh,40.0,33.0,1.0
03-05-2020,Andaman and Nicobar Islands,33.0,17.0,0.0
03-05-2020,Meghalaya,12.0,0.0,1.0
03-05-2020,Puducherry,8.0,5.0,0.0
03-05-2020,Goa,7.0,7.0,0.0
03-05-2020,Tripura,4.0,2.0,0.0
03-05-2020,Manipur,2.0,2.0,0.0
03-05-2020,Mizoram,1.0,0.0,0.0
03-05-2020,Arunachal Pradesh,1.0,1.0,0.0
04-05-2020,Maharashtra,10187.25,2115.0,440.0
04-05-2020,Gujarat,5428.0,1042.0,290.0
04-05-2020,Delhi,4549.0,1362.0,64.0
04-05-2020,Tamil Nadu,3023.0,1379.0,30.0
04-05-2020,Madhya Pradesh,2942.0,798.0,165.0
04-05-2020,Rajasthan,2886.0,1356.0,71.0
